1.178125000000000006e-02,9.781249999999998279e-03,8.781249999999997391e-03,6.781250000000002554e-03
1.178125000000000006e-02,9.781249999999998279e-03,8.781249999999997391e-03,5.781250000000001665e-03
1.178125000000000006e-02,9.781249999999998279e-03,7.781250000000003442e-03,5.781250000000001665e-03
1.178125000000000006e-02,7.781250000000003442e-03,6.781250000000002554e-03,4.781250000000000777e-03
7.781250000000003442e-03,7.781250000000003442e-03,5.781250000000001665e-03,5.281250000000001221e-03
7.781250000000003442e-03,7.781250000000003442e-03,6.781250000000002554e-03,5.781250000000001665e-03
7.781250000000003442e-03,7.781250000000003442e-03,6.781250000000002554e-03,6.781250000000002554e-03
1.178125000000000006e-02,9.781249999999998279e-03,8.781249999999997391e-03,1.028124999999999872e-02
