1.560624249699879909e-02,1.540616246498599344e-02,1.520152015201520039e-02,1.490074503725186301e-02
1.561248999199359340e-02,1.519999999999999997e-02,1.500150015001499963e-02,1.485074253712685699e-02
1.521216973578862902e-02,1.519999999999999997e-02,1.500150015001499963e-02,1.485074253712685699e-02
1.521216973578862902e-02,1.519999999999999997e-02,1.500300060012002383e-02,1.479999999999999892e-02
1.480592236894757822e-02,1.500300060012002383e-02,1.500150015001499963e-02,1.490074503725186301e-02
1.519999999999999997e-02,1.500600240096038214e-02,1.509999999999999884e-02,1.510075503775188885e-02
1.519999999999999997e-02,1.520304060812162524e-02,1.540308061612322491e-02,1.540000000000000049e-02
1.600640256102441039e-02,1.580000000000000154e-02,1.590159015901590131e-02,1.615000000000000116e-02
