3.675000000000000000e+01,3.927000000000000313e+01,5.514200000000000301e+01,1.123970000000000056e+02
3.122500000000000142e+01,3.205100000000000193e+01,4.577000000000000313e+01,1.033010000000000019e+02
3.271200000000000330e+01,3.125000000000000000e+01,4.577000000000000313e+01,8.749599999999999511e+01
3.122500000000000142e+01,3.472200000000000131e+01,5.415599999999999881e+01,1.225490000000000066e+02
4.581499999999999773e+01,4.463400000000000034e+01,6.131499999999999773e+01,1.199939999999999998e+02
4.910699999999999932e+01,4.908800000000000097e+01,5.000000000000000000e+01,1.078379999999999939e+02
4.464300000000000068e+01,4.628699999999999903e+01,6.371300000000000097e+01,1.039599999999999937e+02
4.462500000000000000e+01,4.910699999999999932e+01,6.371900000000000119e+01,1.200000000000000000e+02
